Fecha,Pais,Presidente,Orden,Discurso,Oracion,TextoProcesado,PalabrasEliminadas,Clasificacion,Valoracion,Clasificacion2,Valoracion2,PalabrasFrecuentes,PalabrasFrecuentes2
2019,Bolivia,Evo Morales,64,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  En el marco de la economía plural, hemos incorpor ado con éxito sectores empresariales de nuestra visión de desarrollo, hemos logrado conformar alianzas público privadas para emprendimientos como el etanol y estamos trabajando en esa misma línea para proyectos tan importantes como el hub de Viru Viru, Pue rto Busch y biodiesel, todo esto es parte de una agenda compartida con el sector privado para mejorar la economía de nuestra querida Bolivia.",aplausos marco economía plural incorpor ado éxito sectores empresariales visión desarrollo logrado conformar alianzas público privadas emprendimientos etanol trabajando misma línea proyectos tan importantes hub viru viru pue rto busch biodiesel parte agenda compartida sector privado mejorar economía querida bolivia,"{en, el, de, la, hemos, con, de, nuestra, de, hemos, para, como, el, y, estamos, en, esa, para, como, el, de, y, todo, esto, es, de, una, con, el, para, la, de, nuestra}",Neutral,0.0,Neutral,0.0,"['el', 'de', ',']","['economía', 'sector', 'privado']"
2019,Bolivia,Evo Morales,65,Bolivia_2019_Evo_Morales.pdf,"El contrabando afecta la economía nacional tanto pública como privada y hemos decidido enfrentar esto con absoluta  firmeza, hace un año hemos creado el Viceministerio de Lucha Contra el Contrabando que en coordinación con las FFAA llevan adelante una lucha difícil, aquí quiero destacar el compromiso y esfuerzo de los compatriotas que arriesgan la integridad física y l a vida cuidando nuestras fronteras, el sector privado y la opinión pública valora estos esfuerzos que son insuficientes para eliminar por completo el problema del contrabando.",contrabando afecta economía nacional pública privada decidido enfrentar absoluta firmeza hace año creado viceministerio lucha contrabando coordinación ffaa llevan adelante lucha difícil aquí quiero destacar compromiso esfuerzo compatriotas arriesgan integridad física l vida cuidando fronteras sector privado opinión pública valora esfuerzos insuficientes eliminar completo problema contrabando,"{el, la, tanto, como, y, hemos, esto, con, un, hemos, el, de, contra, el, que, en, con, las, una, el, y, de, los, que, la, y, a, nuestras, el, y, la, estos, que, son, para, por, el, del}",Neutral,0.0,Neutral,0.0,"['el', 'y', ',']","['contrabando', 'público', 'privado']"
2019,Bolivia,Evo Morales,66,Bolivia_2019_Evo_Morales.pdf,"La corrupción es una lacra que amenaza con despojarnos de muchos de los avances que hemos logrado hasta ahora, seremos implacables combatiendo la corrupción y modernizando nuestros sistemas de trámites, licitaciones, adjudicaciones, la finalidad es impedir el surgimiento de oportunidades de corrupción que proliferan cuando los proceso s son largos, complicados y burocráticos.",corrupción lacra amenaza despojarnos avances logrado ahora implacables combatiendo corrupción modernizando sistemas trámites licitaciones adjudicaciones finalidad impedir surgimiento oportunidades corrupción proliferan proceso s largos complicados burocráticos,"{la, es, una, que, con, de, muchos, de, los, que, hemos, hasta, seremos, la, y, nuestros, de, la, es, el, de, de, que, cuando, los, son, y}",Neutral,0.0,Neutral,0.0,"['el', 'de', ',']","['corrupción', 'lacrar', 'amenazar']"
2019,Bolivia,Evo Morales,67,Bolivia_2019_Evo_Morales.pdf,"En el tema del narcotráfico, en los últimos 10 años Bolivia ha pasado de tener el 20 por ciento del total de producción mundial de coca, al 10 por ciento de este total, entre el 2016 al 2018 se erradicaron 111 mil hectáreas con concertación de los productores tanto en La Paz, como también de Cochabamba.",tema narcotráfico últimos 10 años bolivia pasado tener 20 ciento total producción mundial coca 10 ciento total 2016 2018 erradicaron 111 mil hectáreas concertación productores paz cochabamba,"{en, el, del, en, los, ha, de, el, por, del, de, de, al, por, de, este, entre, el, al, se, con, de, los, tanto, en, la, como, también, de}",Positivo,0.34,Neutral,0.0,"['el', 'de', ',']","['10', 'ciento', 'total']"
2019,Bolivia,Evo Morales,68,Bolivia_2019_Evo_Morales.pdf,"En el ámbito internacional jugamos un rol importante, esta última década, América Latina y el mundo nos mira de una manera diferente por los logros alcanzados en tan  poco tiempo, hemos dejado de ser el país objeto de caridad internacional, nunca más mendicidad mundial.",ámbito internacional jugamos rol importante última década américa latina mundo mira manera diferente logros alcanzados tan tiempo dejado ser país objeto caridad internacional nunca mendicidad mundial,"{en, el, un, esta, y, el, nos, de, una, por, los, en, poco, hemos, de, el, de, más}",Neutral,0.0,Neutral,0.0,"['el', ',', 'de']","['internacional', 'ámbito', 'jugamos']"
2019,Bolivia,Evo Morales,69,Bolivia_2019_Evo_Morales.pdf,"Los presidentes vecinos nos preguntan los motivos de nuestros resultados, en este último año hemos estado en Rusia, Turquía, Emiratos Árabes, hemos dia logado con el Presidente Macri y Vizcarra, presidimos la CAN, la Celac, Unasur, también recibimos la visita del presidente de la India y Paraguay, todo esto muestra la amplitud y fortaleza de nuestra política internacional.",presidentes vecinos preguntan motivos resultados último año rusia turquía emiratos árabes dia logado presidente macri vizcarra presidimos can celac unasur recibimos visita presidente india paraguay muestra amplitud fortaleza política internacional,"{los, nos, los, de, nuestros, en, este, hemos, estado, en, hemos, con, el, y, la, la, también, la, del, de, la, y, todo, esto, la, y, de, nuestra}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'de']","['presidente', 'president', 'vecino']"
2019,Bolivia,Evo Morales,70,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  Hermanos y hermanas t odo esto que acabo de contar, ha sido posible gracias al sacrificio, voluntad y esfuerzo de todos los bolivianos y bolivianas, aprovecho esta oportunidad para agradecer al equipo de ministros, ministras, exministros y exministras, a todo el equipo de traba jo.",aplausos hermanos hermanas t odo acabo contar sido posible gracias sacrificio voluntad esfuerzo bolivianos bolivianas aprovecho oportunidad agradecer equipo ministros ministras exministros exministras equipo traba jo,"{y, esto, que, de, ha, al, y, de, todos, los, y, esta, para, al, de, y, a, todo, el, de}",Positivo,0.34,Neutral,0.0,"[',', 'y', 'de']","['boliviano', 'equipo', 'aplauso']"
2019,Bolivia,Evo Morales,71,Bolivia_2019_Evo_Morales.pdf,"Todos crecimos escuchando que los bolivianos no podíamos, ese era el lamento boliviano, no podrán gobernar los indios, los bolivianos no sirven para gestionar la economía, los sectores sociales son incapaces de dirigir un país, los cambas y los collas siempre se van a llevar mal, los países vecinos nunca nos miraban con respeto, demostramos que no era verdad, quiero decirles hermanos y hermanas los protagonistas de esta historia somos todos nosotros y en tanto mantengamos la unidad vamos a poder protege r lo logrado y construir un mejor futuro para las familias bolivianas.",crecimos escuchando bolivianos podíamos lamento boliviano podrán gobernar indios bolivianos sirven gestionar economía sectores sociales incapaces dirigir país cambas collas siempre van llevar mal países vecinos nunca miraban respeto demostramos verdad quiero decirles hermanos hermanas protagonistas historia mantengamos unidad vamos poder protege r logrado construir mejor futuro familias bolivianas,"{todos, que, los, no, ese, era, el, no, los, los, no, para, la, los, son, de, un, los, y, los, se, a, los, nos, con, que, no, era, y, los, de, esta, somos, todos, nosotros, y, en, tanto, la, a, lo, y, un, para, las}",Negativo,-0.7783,Neutral,0.0,"['el', ',', 'boliviano']","['boliviano', 'poder', 'país']"
2019,Bolivia,Evo Morales,72,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  Quiero decirles hermanos y hermanos, feliz Día de la Patria, con el Estado Plurinacional se acabó el estado aparente o fallido, con el Estado Plurinacional terminó las autoridades impostoras, ahora somos un Estado digno y soberano y con un pueblo con ident idad y dignidad, para terminar ayúdenme a decir…   ¡Que viva Bolivia siempre digna y soberana!",aplausos quiero decirles hermanos hermanos feliz día patria plurinacional acabó aparente fallido plurinacional terminó autoridades impostoras ahora digno soberano pueblo ident idad dignidad terminar ayúdenme viva bolivia siempre digna soberana,"{y, de, la, con, el, estado, se, el, estado, o, con, el, estado, las, somos, un, estado, y, y, con, un, con, y, para, a, y}",Neutral,0.0,Neutral,0.0,"['y', ',', 'el']","['hermano', 'plurinacional', 'terminar']"
2019,Bolivia,Evo Morales,73,Bolivia_2019_Evo_Morales.pdf,"Trinidad, 06 de agosto de 2019",trinidad 06 agosto 2019,"{de, de}",Neutral,0.0,Neutral,0.0,"['de', 'Trinidad', ',']","['trinidad', '06', 'agosto']"
2020,Bolivia,Jeanine Añez,1,Bolivia_2020_Jeanine_Añez.pdf,[Aplausos] Buenos días.,aplausos buenos días,{},Neutral,0.0,Neutral,0.0,"['[', 'Aplausos', ']']","['aplauso', 'buen', 'día']"
2020,Bolivia,Jeanine Añez,2,Bolivia_2020_Jeanine_Añez.pdf,"Voy a saludar a la señora presidente del Senado Nacional, la señora Mónica Eva Copa Murga, al señor primer vicepresidente del Senado, el honorable Milton Barón Hidalgo, al señor presidente de la Cám ara de Diputados, al señor Sergio Choque Seña ni al primer vicepresidente de la Cámara de Diputados, el señor Henry Nelson Cabrera, a los honorables senadores y diputados.",voy saludar señora presidente senado nacional señora mónica eva copa murga señor primer vicepresidente senado honorable milton barón hidalgo señor presidente cám ara diputados señor sergio choque seña primer vicepresidente cámara diputados señor henry nelson cabrera honorables senadores diputados,"{a, a, la, del, la, al, del, el, al, de, la, de, al, ni, al, de, la, de, el, a, los, y}",Positivo,0.5423,Positivo,0.5423,"['el', ',', 'al']","['señor', 'diputado', 'señora']"
2020,Bolivia,Jeanine Añez,3,Bolivia_2020_Jeanine_Añez.pdf,"Quiero saludar a los señores ministros de Estado, señores miembros del Alto Mando Mi litar, señores miembros del Comando de la Policía Nacional, distinguidas autoridades nacionales, invitados especiales, señores de la prensa y a todo el pueblo boliviano.",quiero saludar señores ministros señores miembros alto mando litar señores miembros comando policía nacional distinguidas autoridades nacionales invitados especiales señores prensa pueblo boliviano,"{a, los, de, estado, del, mi, del, de, la, de, la, y, a, todo, el}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'señor']","['señor', 'miembro', 'nacional']"
2020,Bolivia,Jeanine Añez,4,Bolivia_2020_Jeanine_Añez.pdf,Hoy me dirijo a la Asamblea en plena pandemia.,hoy dirijo asamblea plena pandemia,"{me, a, la, en}",Neutral,0.0,Neutral,0.0,"['hoy', 'yo', 'dirijo']","['hoy', 'dirijo', 'asamblea']"
2020,Bolivia,Jeanine Añez,5,Bolivia_2020_Jeanine_Añez.pdf,Comienzo por hacer un llamado a la conciencia de los honorables asambleístas del MAS.,comienzo hacer llamado conciencia honorables asambleístas mas,"{por, un, a, la, de, los, del}",Neutral,0.0,Neutral,0.0,"['el', 'Comienzo', 'por']","['comienzo', 'hacer', 'llamado']"
2020,Bolivia,Jeanine Añez,6,Bolivia_2020_Jeanine_Añez.pdf,Los llamo a que se pongan la mano al pecho y liberen el dinero para pagar el Bono Salud.,llamo pongan mano pecho liberen dinero pagar bono salud,"{los, a, que, se, la, al, y, el, para, el}",Neutral,0.0,Neutral,0.0,"['el', 'él', 'llamar']","['llamar', 'poner', 'mano']"
2020,Bolivia,Jeanine Añez,7,Bolivia_2020_Jeanine_Añez.pdf,"Como ustedes saben, señoras y señores asambleístas, la pandemia no solo ha golpeado la salud de los bolivianos, tambié n ha golpeado la economía de las familias en todo el país, y ha golpeado a los más pobres.",ustedes saben señoras señores asambleístas pandemia solo golpeado salud bolivianos tambié n golpeado economía familias país golpeado pobres,"{como, y, la, no, ha, la, de, los, ha, la, de, las, en, todo, el, y, ha, a, los, más}",Positivo,0.6124,Neutral,0.0,"['el', ',', 'haber']","['golpeado', 'tú', 'saber']"
2020,Bolivia,Jeanine Añez,8,Bolivia_2020_Jeanine_Añez.pdf,"Es ante esta situación de necesidad y apuro, y es ante esta emergencia que viven millones de personas, que hoy hago el llamado al corazón y a la conciencia de los se ñores y las señoras asambleístas del MAS para que liberen el dinero del Bono Salud.",situación necesidad apuro emergencia viven millones personas hoy hago llamado corazón conciencia ñores señoras asambleístas mas liberen dinero bono salud,"{es, ante, esta, de, y, y, es, ante, esta, que, de, que, el, al, y, a, la, de, los, se, y, las, del, para, que, el, del}",Positivo,0.296,Positivo,0.296,"['el', 'y', 'de']","['situación', 'necesidad', 'apuro']"
2020,Bolivia,Jeanine Añez,9,Bolivia_2020_Jeanine_Añez.pdf,"Un bono que ha decidido el gobierno en beneficio de los bolivianos, que consiste en 500 bolivianos, un bono que beneficiará a más de 3 millones y medio de personas, un bono  para aliviar las necesidades de tantas y tantas familias de norte a sur, de oriente a occidente de la república.",bono decidido gobierno beneficio bolivianos consiste 500 bolivianos bono beneficiará 3 millones medio personas bono aliviar necesidades tantas tantas familias norte sur oriente occidente república,"{un, que, ha, el, en, de, los, que, en, un, que, a, más, de, y, de, un, para, las, de, y, de, a, de, a, de, la}",Positivo,0.34,Neutral,0.0,"['de', 'el', ',']","['bono', 'boliviano', 'tanto']"
2020,Bolivia,Jeanine Añez,10,Bolivia_2020_Jeanine_Añez.pdf,"Liberen este dinero que es para los hogares, liberen ese dinero que es para los más necesitados, liberen este dinero que es para ayudar a mill ones de personas que ya sufren hambre por la cuarentena.",liberen dinero hogares liberen dinero necesitados liberen dinero ayudar mill ones personas sufren hambre cuarentena,"{este, que, es, para, los, ese, que, es, para, los, más, este, que, es, para, a, de, que, ya, por, la}",Neutral,0.0,Neutral,0.0,"['que', 'dinero', 'ser']","['dinero', 'liberar', 'hogar']"
2020,Bolivia,Jeanine Añez,11,Bolivia_2020_Jeanine_Añez.pdf,"Liberen ese dinero, porque ese dinero no es del MAS ni de ningún partido, es de los ciudadanos bolivianos.",liberen dinero dinero mas ningún partido ciudadanos bolivianos,"{ese, porque, ese, no, es, del, ni, de, es, de, los}",Negativo,-0.296,Neutral,0.0,"['ese', 'dinero', ',']","['dinero', 'liberar', 'mas']"
2020,Bolivia,Jeanine Añez,12,Bolivia_2020_Jeanine_Añez.pdf,Liberen ese dinero y el pueblo les estará eternamente agradecido.,liberen dinero pueblo eternamente agradecido,"{ese, y, el, les, estará}",Neutral,0.0,Neutral,0.0,"['liberir', 'ese', 'dinero']","['liberar', 'dinero', 'pueblo']"
